"doi","name","url","subjects","match"
"10.25504/FAIRsharing.s2txbp","CancerData","https://www.cancerdata.org","c(""Oncology"", ""Health Science"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.qq9jf4","Cell Line Integrated Molecular Authentication Database","http://bioinformatics.hsanmartino.it/clima2/","c(""Molecular biology"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.8zqzm9","Ontology and Knowledge Base of Probability Distributions","http://www.probonto.org","c(""Statistics"", ""Mathematics"", ""Computational Biology"", ""Systems Biology"")",NA
"10.25504/FAIRsharing.pwgf4p","Japanese Genotype-phenotype Archive","https://www.ddbj.nig.ac.jp/jga","c(""Epigenetics"", ""Human Genetics"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.tf3mhc","Virtual Parts Repository","http://www.virtualparts.org","c(""Synthetic Biology"", ""Systems Biology"")",NA
"10.25504/FAIRsharing.g63c77","Curie Image Database","https://cid.curie.fr","Life Science","Life Science"
"10.25504/FAIRsharing.2y6rkq","Advanced Ecological Knowledge and Observation System","http://www.aekos.org.au/","c(""Environmental Science"", ""Ecology"", ""Biodiversity"", ""Ecosystem Science"")",NA
"10.25504/FAIRsharing.d6xz90","Structual and functional MRI data","http://mafil.ceitec.cz/en/","c(""Computational Neuroscience"", ""Biomedical Science"", ""Neuroscience"")",NA
"10.25504/FAIRsharing.we2r5a","SSBD: Systems Science of Biological Dynamics","http://ssbd.qbic.riken.jp","c(""Molecular Dynamics"", ""Developmental Biology"", ""Cell Biology"")",NA
"10.25504/FAIRsharing.pd7q00","SYSGRO: A resource of fission yeast phenotypic data & analysis","http://smc.sysgro.org/","Life Science","Life Science"
"10.25504/FAIRsharing.j766zb","Broad Bioimage Benchmark Collection","https://data.broadinstitute.org/bbbc/","Life Science","Life Science"
"10.25504/FAIRsharing.88kgtp","Bioimaging","http://bioimg.weizmann.ac.il","Life Science","Life Science"
"10.25504/FAIRsharing.9jpd3v","Berkeley Drosophila Transcription Network Project","http://bdtnp.lbl.gov:8080/Fly-Net/","c(""Developmental Biology"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.b9td4r","Image Storage Platform for Analysis Management and Mining","https://gbw-s-omero01.luna.kuleuven.be","Life Science","Life Science"
"10.25504/FAIRsharing.nv1n5s","Liverpool CCI OMERO","http://cci02.liv.ac.uk/gallery/","Life Science","Life Science"
"10.25504/FAIRsharing.j9mm09","Atlases - Pathology images","http://atlases.muni.cz","Biomedical Science",NA
"10.25504/FAIRsharing.erhnxs","LCI facility data repository","http://ki.se/en/bionut/welcome-to-the-lci-facility","Life Science","Life Science"
"10.25504/FAIRsharing.yvhq61","Educational and Research Picture Archiving and Communication System","http://www.medimed.cz","Biomedical Science",NA
"10.25504/FAIRsharing.xypv6g","ViBE-Z: The Virtual Brain Explorer for Zebrafish","http://vibez.informatik.uni-freiburg.de","Anatomy",NA
"10.25504/FAIRsharing.7ynng","Collection of Anti Microbial Petides R3","http://www.camp.bicnirrh.res.in","character(0)",NA
"10.25504/FAIRsharing.dq46p7","Life Science Database Archive","http://dbarchive.biosciencedbc.jp/index-e.html","c(""Genomics"", ""Proteomics"", ""Life Science"", ""Transcriptomics"")","Life Science"
"10.25504/FAIRsharing.rkwr6y","Oxford University Research Archive","https://ora.ox.ac.uk/","Subject Agnostic",NA
"10.25504/FAIRsharing.81ettx","Bioconductor","https://bioconductor.org","c(""Functional Genomics"", ""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.v5q4zc","DataMed","https://datamed.org","c(""Data Integration"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.nm7mt","MultiCellular DataBase","http://multicellds.org/MultiCellDB.php","Life Science","Life Science"
"10.25504/FAIRsharing.8zz0xc","denovo-db","http://denovo-db.gs.washington.edu/","Genomics",NA
"10.25504/FAIRsharing.yrkkbt","The Chemical Probes Portal","http://www.chemicalprobes.org","Preclinical Studies",NA
"10.25504/FAIRsharing.ppdbrz","C. elegans Natural Diversity Resource","http://www.elegansvariation.org","c(""Population Dynamics"", ""Genetics"", ""Life Science"", ""Population Genetics"")","Life Science"
"10.25504/FAIRsharing.c9psgb","ValidatorDB","http://webchem.ncbr.muni.cz/Platform/ValidatorDB","Life Science","Life Science"
"10.25504/FAIRsharing.q70amd","DyNet","http://apps.cytoscape.org/apps/dynet","Systems Biology",NA
"10.25504/FAIRsharing.x6nr7d","Tropical Data Hub","https://tropicaldatahub.org/","c(""Biodiversity"", ""Population Genetics"")",NA
"10.25504/FAIRsharing.pt7qd6","Banana21","http://www.banana21.org/","character(0)",NA
"10.25504/FAIRsharing.d1cs3q","BenthGenome","http://benthgenome.qut.edu.au/","c(""Functional Genomics"", ""Genomics"", ""Life Science"", ""Transcriptomics"")","Life Science"
"10.25504/FAIRsharing.8yqqm4","WheatGenome.info","http://www.wheatgenome.info/wheat_genome_databases.php","Genomics",NA
"10.25504/FAIRsharing.p7btsb","CropPAL","http://crop-pal.org/","character(0)",NA
"10.25504/FAIRsharing.kvee9e","Chickpea Portal","http://www.cicer.info/databases.php","c(""Functional Genomics"", ""Genomics"")",NA
"10.25504/FAIRsharing.mzk12n","Brassica Genome","http://www.brassicagenome.net/details.php","Genomics",NA
"10.25504/FAIRsharing.b6asc0","General Practice Notebook","http://www.gpnotebook.co.uk","c(""Medicine"", ""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.c886cd","Immune Epitope Database","http://www.iedb.org/","c(""Bioinformatics"", ""Immunology"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.yzagph","Common Data Index","https://www.seadatanet.org/Metadata/CDI-Common-Data-Index","Life Science","Life Science"
"10.25504/FAIRsharing.hkk309","Cellosaurus","https://web.expasy.org/cellosaurus/","Life Science","Life Science"
"10.25504/FAIRsharing.jhjnp0","Database of local DNA conformers","http://ich.vscht.cz/projects/dolce/viewHome","Life Science","Life Science"
"10.25504/FAIRsharing.pcs58g","GrainGenes, a Database for Triticeae and Avena","https://wheat.pw.usda.gov/GG3/","c(""Genomics"", ""Life Science"", ""Phenomics"")","Life Science"
"10.25504/FAIRsharing.sv2rm8","TissueNet v.2","http://netbio.bgu.ac.il/tissuenet","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.p0rfm1","Brazilian Flora 2020","http://floradobrasil.jbrj.gov.br/","c(""Botany"", ""Biodiversity"", ""Ontology and Terminology"")",NA
"10.25504/FAIRsharing.9dbmwg","Comprehensive Antibiotic Resistance Database","http://arpcard.mcmaster.ca","Life Science","Life Science"
"10.25504/FAIRsharing.yxkdpg","Proteome-pI : proteome isoelectric point database","http://isoelectricpointdb.org/","Life Science","Life Science"
"10.25504/FAIRsharing.m03n8s","Reflora Virtual Herbarium","http://floradobrasil.jbrj.gov.br/reflora/herbarioVirtual","c(""Botany"", ""Biodiversity"", ""Ontology and Terminology"")",NA
"10.25504/FAIRsharing.tw6ecm","LinkProt: A database of proteins with topological links","http://linkprot.cent.uw.edu.pl/","Life Science","Life Science"
"10.25504/FAIRsharing.68f4xz","mirDNMR","https://www.wzgenomics.cn/mirdnmr/","Biomedical Science",NA
"10.25504/FAIRsharing.kthr0s","Musa Germplasm Information System","https://www.crop-diversity.org/mgis/","c(""Biodiversity"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.p90p8q","Banana Genome Hub","http://banana-genome-hub.southgreen.fr/","c(""Life Science"", ""Transcriptomics"")","Life Science"
"10.25504/FAIRsharing.6h8d2r","STOREDB","https://www.storedb.org","c(""Ecology"", ""Life Science"", ""Biomedical Science"", ""Epidemiology"", ""Preclinical Studies"")","Life Science"
"10.25504/FAIRsharing.3me82d","DrugCentral","http://drugcentral.org/","c(""Drug Discovery"", ""Drug Repositioning"", ""Drug Development"", ""Pharmacy"", ""Pharmacology"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.nbe4fq","The Benchmark Energy & Geometry Database","http://www.begdb.org/","Life Science","Life Science"
"10.25504/FAIRsharing.pj6a0t","Hepatitis C Virus Ires Variation Database","http://www.hcvivdb.org/","Life Science","Life Science"
"10.25504/FAIRsharing.1h7yt4","Swiss-Czech Proteomics Server","http://proteom.biomed.cas.cz/","c(""Proteomics"", ""Developmental Biology"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.jr31ex","Face Of Fungi","http://www.facesoffungi.org/","c(""Phylogenetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.q8fx1b","Ontobee","http://www.ontobee.org/","c(""Life Science"", ""Ontology and Terminology"")","Life Science"
"10.25504/FAIRsharing.e4r5nj","MalaCards","http://www.malacards.org/","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.1y63n8","MorphoBank","https://morphobank.org/","c(""Anatomy"", ""Paleontology"", ""Phylogeny"", ""Phylogenetics"", ""Behavioural Biology"", ""Biodiversity"", ""Evolutionary Biology"", ""Biology"")",NA
"10.25504/FAIRsharing.y3scf6","Protein Families","http://pfam.xfam.org/","Biology",NA
"10.25504/FAIRsharing.bp5hpt","Phenomics of yeast Mutants","http://phenom.ccbr.utoronto.ca/","c(""Data Mining"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.sncr74","Syntheses, Chemicals, and Reactions In Patents DataBase","http://dcv.uhnres.utoronto.ca/SCRIPDB","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.6648ht","The SEQanswers wiki","http://seqanswers.com","Life Science","Life Science"
"10.25504/FAIRsharing.hsbpq3","Simple Modular Architecture Research Tool","http://smart.embl.de","Life Science","Life Science"
"10.25504/FAIRsharing.se4zhk","SuperTarget","http://bioinformatics.charite.de/supertarget","Life Science","Life Science"
"10.25504/FAIRsharing.6c4fvf","TDR Targets","https://tdrtargets.org","c(""Drug Discovery"", ""Drug Repositioning"", ""Drug Development"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.rkpmhn","Termini-Oriented Protein Function INferred Database","https://topfind.clip.msl.ubc.ca/","Life Science","Life Science"
"10.25504/FAIRsharing.kq47fy","SpliceDisease","http://cmbi.bjmu.edu.cn/Sdisease","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.bw1e90","Human Ageing Genomic Resources","https://genomics.senescence.info/","c(""Geriatric Medicine"", ""Genomics"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.675y92","OrtholugeDB","http://www.pathogenomics.sfu.ca/ortholugedb","c(""Genetics"", ""Phylogenomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.pr47jw","NIDDK Central Repository","https://repository.niddk.nih.gov/home/","c(""Genetics"", ""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.1mapgk","NIDDK Information Network","http://www.dknet.org","c(""Genomics"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.ejeqy","Human Connectome Project","http://www.humanconnectome.org","c(""Neurobiology"", ""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.tamp4p","Parkinson's Progression Markers Initiative","http://www.ppmi-info.org","c(""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.djyk2c","MoonProt","http://www.moonlightingproteins.org","c(""Proteomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.xfrgsf","Metabolomics Workbench","https://www.metabolomicsworkbench.org/","Metabolomics",NA
"10.25504/FAIRsharing.j45zag","H-Invitational Database","http://www.h-invitational.jp/hinv/ahg-db/index.jsp","c(""Life Science"", ""Metabolomics"")","Life Science"
"10.25504/FAIRsharing.1hqd55","Structural Biology Data Grid","http://data.sbgrid.org","Structural Biology",NA
"10.25504/FAIRsharing.pxnqyt","RepeatsDB","http://repeatsdb.bio.unipd.it/","Life Science","Life Science"
"10.25504/FAIRsharing.q9j2e3","The human DEPhOsphorylation Database","http://www.depod.org/","Life Science","Life Science"
"10.25504/FAIRsharing.yk1krv","Eukaryotic Promoter Database","https://epd.epfl.ch/","Life Science","Life Science"
"10.25504/FAIRsharing.zvh04m","Alternative Poly(A) Sites database","http://mosas.sysu.edu.cn/utr","Life Science","Life Science"
"10.25504/FAIRsharing.abwvhp","NCBI Trace Archive","http://www.ncbi.nlm.nih.gov/Traces/home/","Life Science","Life Science"
"10.25504/FAIRsharing.8njqwk","Candidate Cancer Gene Database","http://ccgd-starrlab.oit.umn.edu/","Biomedical Science",NA
"10.25504/FAIRsharing.rhpjhv","FlyMine","https://www.flymine.org","c(""Genomics"", ""Biology"")",NA
"10.25504/FAIRsharing.22z3re","MouseMine @ MGI","http://www.mousemine.org","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.vszknv","Nuclear Receptor Signaling Atlas","http://www.nursa.org","c(""Life Science"", ""Transcriptomics"", ""Cell Biology"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.6gz84c","Bio2RDF","http://bio2rdf.org","Life Science","Life Science"
"10.25504/FAIRsharing.dq83p6","Kidney and Urinary Pathway Knowledgebase","http://www.kupkb.org","c(""Proteomics"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.ekrvbq","euL1db, the European database of L1-HS retrotransposon insertions in humans","http://eul1db.unice.fr","c(""Genomics"", ""Genetics"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.f5b5j1","KnotProt: A database of proteins with knots and slipknots","http://knotprot.cent.uw.edu.pl/","Life Science","Life Science"
"10.25504/FAIRsharing.51r558","Protein-ligand affinity change upon mutation","http://structure.bioc.cam.ac.uk/platinum","Life Science","Life Science"
"10.25504/FAIRsharing.rt38zh","Compartmentalized Protein-Protein Interaction","http://comppi.linkgroup.hu/","Life Science","Life Science"
"10.25504/FAIRsharing.jr4y76","Canadensys","https://data.canadensys.net/explorer/occurrences/search?q=#tab_mapView","c(""Biodiversity"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.rf3m4g","Plant Genomics and Phenomics Research Data Repository","http://edal-pgp.ipk-gatersleben.de","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.ce8nsj","EuroPhenome","http://www.EuroPhenome.org","Life Science","Life Science"
"10.25504/FAIRsharing.84ebcy","Stem Cell Commons","http://stemcellcommons.org/","Life Science","Life Science"
"10.25504/FAIRsharing.aqhv1y","NCBI BioProject","https://www.ncbi.nlm.nih.gov/bioproject/","Life Science","Life Science"
"10.25504/FAIRsharing.qr6pqk","NCBI BioSample","https://www.ncbi.nlm.nih.gov/biosample","Biology",NA
"10.25504/FAIRsharing.73reht","Bio-Mirror","http://www.bio-mirror.net/","Life Science","Life Science"
"10.25504/FAIRsharing.af3j4h","Research Domain Criteria Database","http://rdocdb.nimh.nih.gov","c(""Health Science"", ""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.1h7t5t","National Database for Clinical Trials related to Mental Illness","https://data-archive.nimh.nih.gov/ndct/","c(""Health Science"", ""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.r4ph5f","Image Data Archive","https://ida.loni.usc.edu/","c(""Neurobiology"", ""Developmental Biology"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.327nbg","Kyoto Encyclopedia of Genes and Genomes","http://www.genome.jp/kegg/","c(""Molecular biology"", ""Virology"", ""Life Science"", ""Epidemiology"", ""Systems Biology"")","Life Science"
"10.25504/FAIRsharing.8a0a61","Fulgoromorpha Lists On the Web","http://www.hemiptera-databases.org/flow/","c(""Biodiversity"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.npf403","Swedish Ocean Archive","http://www.smhi.se/en/services/open-data/national-archive-for-oceanographic-data","c(""Environmental Science"", ""Marine Biology"", ""Biodiversity"")",NA
"10.25504/FAIRsharing.pqnhpj","Medical Information Mart for Intensive Care III","http://mimic.physionet.org/","c(""Demographics"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Data Security"", ""Biomedical Science"", ""Epidemiology"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.an0y9t","NanoMaterial Registry","https://nanohub.org/groups/nanomaterialregistry","c(""Nanotechnology"", ""Materials Science"")",NA
"10.25504/FAIRsharing.1fbc5y","arrayMap - Genomic Array Data for Cancer CNV Profiles","http://arraymap.org","c(""Genomics"", ""Bioinformatics"", ""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.qmygaa","GeneProf","http://www.geneprof.org","c(""Functional Genomics"", ""Epigenetics"", ""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.d404th","CiteAb","http://www.citeab.com","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.jwhdyr","ModBase database of comparative protein structure models","http://salilab.org/modbase","Life Science","Life Science"
"10.25504/FAIRsharing.q9neh8","MGI Mouse Gene Expression Database","http://www.informatics.jax.org/expression.shtml","c(""Genomics"", ""Genetics"", ""Transcriptomics"")",NA
"10.25504/FAIRsharing.xw1wj5","Immune Tolerance Network TrialShare","https://www.itntrialshare.org/","c(""Proteomics"", ""Life Science"", ""Biomedical Science"", ""Preclinical Studies"")","Life Science"
"10.25504/FAIRsharing.pjmdrp","speciesLink","http://www.splink.org.br/index?lang=en","c(""Biodiversity"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.nv3g3d","EpiFactors","http://www.epifactors.autosome.ru/","c(""Epigenetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.k9ptv7","PlasmID","https://plasmid.med.harvard.edu/PLASMID/Home.xhtml","c(""Biomedical Science"", ""Biology"")",NA
"10.25504/FAIRsharing.wjhf24","openSNP","https://www.opensnp.org","Life Science","Life Science"
