"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100010946","disciplinary","","http://diversitydata.org","diversitydata.org","1 Humanities and Social Sciences_AND_109 Education Sciences_AND_111 Social Sciences_AND_112 Economics_AND_11202 Economic and Social Policy_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine_AND_3 Natural Sciences_AND_317 Geography_AND_31702 Human Geography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","open","open","Heller Policies_AND_Information Security Policy","<<<!!!<<< The database is no longer available  >>>!!!>>>"
"r3d100010956","institutional_AND_other","","https://data.gov.in/","Open Government Data Platform India","1 Humanities and Social Sciences_AND_112 Economics_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_22 Medicine_AND_3 Natural Sciences_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","open","open_AND_restricted","Open Data Implementation Guidelines_AND_Open Data Policy of India_AND_Terms of Use","The Portal is intended to be used as catalog of datasets published by ministries/ department/ organizations of Government of India for public use, in order to enhance transparency in the functioning of the Government as well as to make innovative visualization of dataset. This National Data Portal is being updated frequently to make it as accessible as possible and completely accessible to all irrespective of physical challenges or technology."
"r3d100010957","disciplinary_AND_other","","https://scidbase.nipr.ac.jp/?ml_lang=en","National Institute  of Polar Research Science Database","2 Life Sciences_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_34 Geosciences (including Geography)","serviceProvider","CC_AND_other","open","open_AND_restricted","Guidelines for data management, Polar Data Center_AND_International Polar Year 2007-2008 Data Policy_AND_Polar Information Commons - PIC_AND_Terms of Use","The Polar Data Center (PDC) manages the Science Database among other repositories for Japanese polar research.  The Science Database is the destination repository for all Japanese Antarctic Research Expedition (JARE) data as well as the Japanese contribution to the International Polar Year (IPY) 2007-2008. Metadata are in English and Japanese, and metadata records are shared with the Global Change Master Directory."
"r3d100010958","disciplinary_AND_institutional","","http://images.yeastrc.org/imagerepo/searchImageRepoInit.do","Yeast Resource Center Public Image Repository","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_21 Biology_AND_3 Natural Sciences_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_32 Physics","dataProvider","Copyrights_AND_other","open","open","NIH Public Access Policy_AND_University of Washington website terms and conditions of use","The Yeast Resource Center Public Image Repository is a database of fluorescent microscopy images and their associated metadata/experimental parameters.  The images depict the localization, co-localization and FRET (fluorescence energy transfer) of proteins in cells, particularly in the budding yeast Saccharomyces cerevisiae as a model organism. Users may download the entire datasets to improve their research."
"r3d100010962","disciplinary_AND_institutional","","https://aoos.org/","Alaska Ocean Observing System","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31302 Oceanography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Public Domain","open","open","IOOS certification criteria","Alaska Ocean Observing System (AOOS) provides ocean and coastal observations data.  The AOOS is governed by  the Integrated Ocean Observing System (IOOS) which is a partnership among federal, regional, academic and private sector groups.
The Ocean Data Explorer  contains scientific and management information including real-time sensor feeds, operational oceanographic and atmospheric models, satellite observations and GIS data sets that describe the biological, chemical and physical characteristics of Alaska and its surrounding waters. This map offers many new updated features that build upon the existing data system."
"r3d100010965","disciplinary_AND_institutional","","","Integrated Fertility Survey Series","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider","Copyrights_AND_other","open","open_AND_restricted","Access and Dissemination_AND_User Guide",">>>>>> !!! <<<<<<    This website ceased operation on Sept. 30, 2020, as the website is no longer funded   >>>>>  !!!!!   <<<<"
"r3d100010970","disciplinary_AND_institutional","","http://www.igdd.iicb.res.in/home.htm","Indian Genetic Disease Database","2 Life Sciences_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20502 Public Health, Health Services Research, Social Medicine_AND_20503 Human Genetics_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","closed","open","Policy",">>>!!!<<< The repository is no longer available. >>>!!!<<< 
Indian Genetic Disease Database (IGDD) is an initiative of CSIR Indian Institute of Chemical Biology. It is supported by Council of Scientific and Industrial Research (CSIR) and Department of Biotechnology (DBT) of India. 
The Indian people represent one-sixth of the world population and consists of a ethnically, geographically, and genetically diverse population. In some communities the ratio of genetic disorder is relatively high due to consanguineous marriage practiced in the community. This database has been created to keep track of mutations in the causal genes for genetic diseases common in India and help the physicians, geneticists, and other professionals retrieve and use the information for the benefit of the public. The database includes scientific information about these genetic diseases and disabilities, but also statistical information about these diseases in today's society. Data is categorized by body part affected and then by title of the disease."
"r3d100010971","disciplinary","","http://www.biosearch.in/microbes/","Marine Microbial Database of India","2 Life Sciences_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","other","open","open","Data Use Agreement",">>>!!!<<< This repository is no longer available >>>!!!<<< 
Marine Microbial Database of India is an initiative of CSIR National Institute of Oceanography (NIO). It is supported by Council of Scientific and Industrial Research (CSIR) and managed by Biodiversity Informatics Group (BIG), Bioinformatics Centre of the NIO. It contains records about 1,814 marine microbes. Each record provides information on microbe’s location, habitat, importance (of the organism), threats (to the organism). The database also provides a Taxonomic Hierarchy and Scientific Name Index."
"r3d100010972","disciplinary","","","ACEpepDB: Peptide Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20707 Agricultural and Food Process Engineering_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine","dataProvider","Copyrights","open","open","",">>>>!!<<<< As stated 2017-11-23 the database is not available anymore >>>>!!<<<< ACEpepDB is a database ran by the Central Food Technological Research Institute. It contains records of about 865 peptides. Each record provides information on the food source, preparation,  purification and any other additional information. Each record includes the reference(s). The database provides a search and browsing option for a more personalized research experience."
"r3d100010973","disciplinary_AND_other","","","TBNet India","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_204 Microbiology, Virology and Immunology_AND_20403 Medical Microbiology, Molecular Infection Biology_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20513 Pneumology, Clinical Infectiology Intensive Care Medicine_AND_20532 Biomedical Technology and Medical Physics_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","other","restricted","open","",">>>>!!<<< As detected 2017-11-24  TBNet India is no longer accessible >>>>!!<<<< TBNet India is an initiative by the Department of Biotechnology, Govt of India with special focus on Indian contributions on research and various issues related to tuberculosis. Around 13 institutions across India are apart of this initiative. TB Net India focuses to gather clinical, epidemiological and molecular data and make it available to the biomedical community."
"r3d100010975","disciplinary_AND_institutional_AND_other","","http://depts.washington.edu/yeastrc/","Yeast Resource Center","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology_AND_3 Natural Sciences_AND_301 Molecular Chemistry_AND_303 Physical and Theoretical Chemistry_AND_30301 Physical Chemistry of Molecules, Interfaces and Liquids - Spectroscopy, Kinetics_AND_308 Optics, Quantum Optics and Physics of Atoms, Molecules and Plasmas_AND_31 Chemistry_AND_32 Physics","dataProvider_AND_serviceProvider","none","open","open_AND_restricted","NIH Public Access Policy","The Yeast Resource Center provides access to data about mass spectrometry, yeast two-hybrid arrays, deconvolution florescence microscopy, protein structure prediction and computational biology. These services are provided to further the goal of a complete understanding of the chemical interactions required for the maintenance and faithful reproduction of a living cell. The observation that the fundamental biological processes of yeast are conserved among all eukaryotes ensures that this knowledge will shape and advance our understanding of living systems."
