"id","title","isOpenAccess","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","journal.title","license"
"27899604","IPD-MHC 2.0: an improved inter-species database for the study of the major histocompatibility complex.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"24297255","iPfam: a database of protein family and domain interactions found in the Protein Data Bank.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"31231133","The Incontinentia Pigmenti Genetic Biobank: study design and cohort profile to facilitate research into a rare disease worldwide.","N","Y","N","Y","Y","European journal of human genetics : EJHG",NA
"26432833","iPPI-DB: an online database of modulators of protein-protein interactions.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"30397019","iProteinDB: An Integrative Database of <i>Drosophila</i> Post-translational Modifications.","Y","Y","Y","Y","N","G3 (Bethesda, Md.)","cc by"
"30252093","iProX: an integrated proteome resource.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"28150246","iPTMnet: Integrative Bioinformatics for Studying PTM Networks.","N","Y","N","Y","Y","Methods in molecular biology (Clifton, N.J.)",NA
"24030781","IQdb: an intelligence quotient score-associated gene resource for human intelligence.","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"28168018","IRBAS: An online database to collate, analyze, and synthesize data on the biodiversity and ecology of intermittent rivers worldwide.","Y","Y","N","Y","N","Ecology and evolution","cc by"
"22260278","Influenza research database: an integrated bioinformatics resource for influenza research and surveillance.","Y","Y","N","Y","N","Influenza and other respiratory viruses",NA
"21873645","ppiTrim: constructing non-redundant and up-to-date interactomes.","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by-nc"
"24203342","Navigating the global protein-protein interaction landscape using iRefWeb.","N","N","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"32512182","IRESbase: A Comprehensive Database of Experimentally Validated Internal Ribosome Entry Sites.","Y","Y","N","Y","N","Genomics, proteomics & bioinformatics","cc by-nc-nd"
"27841751","A public database of macromolecular diffraction experiments.","N","Y","N","Y","Y","Acta crystallographica. Section D, Structural biology",NA
"22592381","IRView: a database and viewer for protein interacting regions.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by-nc"
"28322240","International spinal cord injury endocrine and metabolic extended data set.","N","Y","N","Y","N","Spinal cord",NA
"25378302","Islander: a database of precisely mapped genomic islands in tRNA and tmRNA genes.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"34189203","Collagen stable isotope data from East and Northeast Asia, c. 7000 BC-1000 AD.","Y","Y","N","Y","Y","Data in brief","cc by-nc-nd"
"25848172","ISOB: A Database of Indigenous Snake Species of Bangladesh with respective known venom composition.","Y","Y","N","Y","N","Bioinformation",NA
"21177658","IsoBase: a database of functionally related proteins across PPI networks.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25166490","isoMETLIN: a database for isotope-based metabolomics.","N","Y","N","Y","N","Analytical chemistry",NA
"27153728","IsomiR Bank: a research resource for tracking IsomiRs.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"25204646","'Isotopo' a database application for facile analysis and management of mass isotopomer data. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"21965461","The new ISSMIC database on in vivo micronucleus and its role in assessing genotoxicity testing strategies.","N","Y","N","N","N","Mutagenesis",NA
"28592645","Inbred Strain Variant Database (ISVdb): A Repository for Probabilistically Informed Sequence Differences Among the Collaborative Cross Strains and Their Founders.","Y","Y","N","Y","Y","G3 (Bethesda, Md.)","cc by"
"29036527","iSyTE 2.0: a database for expression-based gene discovery in the eye.","Y","Y","Y","Y","Y","Nucleic acids research","cc by-nc"
"26653323","iTAP: integrated transcriptomics and phenotype database for stress response of Escherichia coli and Saccharomyces cerevisiae.","Y","Y","N","Y","N","BMC research notes","cc by"
"25058394","IthaGenes: an interactive database for haemoglobin variations and epidemiology.","Y","Y","N","Y","Y","PloS one","cc by"
"26248563","ITS2 Database V: Twice as Much.","N","Y","N","Y","N","Molecular biology and evolution",NA
"22674159","How to use the IUPHAR receptor database to navigate pharmacological data.","N","N","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"29106644","iUUCD 2.0: an update with rich annotations for ubiquitin and ubiquitin-like conjugations.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"24194598","JASPAR 2014: an extensively expanded and updated open-access database of transcription factor binding profiles.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31874631","JCDB: a comprehensive knowledge base for Jatropha curcas, an emerging model for woody energy plants.","Y","Y","N","Y","N","BMC genomics","cc by"
"27899675","JET2 Viewer: a database of predicted multiple, possibly overlapping, protein-protein interaction sites for PDB structures.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"28416714","JingleBells: A Repository of Immune-Related Single-Cell RNA-Sequencing Datasets.","N","Y","N","Y","N","Journal of immunology (Baltimore, Md. : 1950)",NA
"30295851","The jPOST environment: an integrated proteomics data repository and database.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27899654","jPOSTrepo: an international standard data repository for proteomes.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26424080","JRC GMO-Amplicons: a collection of nucleic acid sequences related to genetically modified organisms. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26519469","JuncDB: an exon-exon junction database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33645624","An update of KAIKObase, the silkworm genome database. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"27087309","Kalium: a database of potassium channel toxins from scorpion venom. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"30046160","KampoDB, database of predicted targets and functional annotations of natural medicines.","Y","Y","N","Y","N","Scientific reports","cc by"
"24507667","Kassiopeia: a database and web application for the analysis of mutually exclusive exomes of eukaryotes.","Y","Y","Y","Y","N","BMC genomics","cc by"
"25320561","Kazusa Marker DataBase: a database for genomics, genetics, and molecular breeding in plants.","Y","Y","N","Y","Y","Breeding science","cc by-nc-nd"
"27630202","Establishment of Kawasaki disease database based on metadata standard. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"23193276","KEGG OC: a large-scale automatic construction of taxonomy-based ortholog clusters.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"27789704","KERIS: kaleidoscope of gene responses to inflammation between species.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26376976","KGCAK: a K-mer based database for genome-wide phylogeny and complexity evaluation.","Y","Y","N","Y","N","Biology direct","cc by"
"23626002","KGVDB: a population-based genomic map of CNVs tagged by SNPs in Koreans.","N","Y","N","Y","Y","Bioinformatics (Oxford, England)",NA
"31180159","A Vietnamese human genetic variation database.","N","Y","N","Y","N","Human mutation",NA
"21492431","A quantitative literature-curated gold standard for kinase-substrate pairs.","Y","Y","N","Y","N","Genome biology","cc by"
"23193279","KIDFamMap: a database of kinase-inhibitor-disease family maps for kinase inhibitor selectivity and binding mechanisms.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"25115331","KiMoSys: a web-based repository of experimental data for KInetic MOdels of biological SYStems.","Y","Y","N","Y","N","BMC systems biology","cc by"
"25414382","Kin-Driver: a database of driver mutations in protein kinases.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"33137204","KinaseMD: kinase mutations and drug response database.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"26989151","KinetochoreDB: a comprehensive online resource for the kinetochore and its related proteins. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"29220464","KiPho: malaria parasite kinome and phosphatome portal. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"26656885","Kiwifruit Information Resource (KIR): a comparative platform for kiwifruit genomics. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"32821400","Kiwifruit Genome Database (KGD): a comprehensive resource for kiwifruit genomics.","Y","Y","N","Y","N","Horticulture research","cc by"
"29097748","KIXBASE: A comprehensive web resource for identification and exploration of KIX domains.","Y","Y","N","Y","Y","Scientific reports","cc by"
"25907632","The KM-parkin-DB: A Sub-set MutationView Database Specialized for PARK2 (PARKIN) Variants.","N","Y","Y","Y","N","Human mutation",NA
"33147622","KNIndex: a comprehensive database of physicochemical properties for k-tuple nucleotides. ","N","Y","N","Y","N","Briefings in bioinformatics",NA
"31598675","KnockTF: a comprehensive human gene expression profile database with knockdown/knockout of transcription factors.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"34023905","AnnotSV and knotAnnotSV: a web server for human structural variations annotations, ranking and analysis.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"25361973","KnotProt: a database of proteins with knots and slipknots.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"23837716","KONAGAbase: a genomic and transcriptomic database for the diamondback moth, Plutella xylostella.","Y","Y","Y","Y","Y","BMC genomics","cc by"
"32133509","KRGDB: the large-scale variant database of 1722 Koreans based on whole genome sequencing. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"21624162","Developing a kidney and urinary pathway knowledge base.","Y","Y","N","Y","N","Journal of biomedical semantics","cc by"
"33287903","KVarPredDB: a database for predicting pathogenicity of missense sequence variants of keratin genes associated with genodermatoses.","Y","Y","N","Y","Y","Human genomics","cc by"
"27924012","L1Base 2: more retrotransposition-active LINE-1s, more mammalian genomes.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"25220766","LabeledIn: cataloging labeled indications for human drugs.","N","Y","N","N","N","Journal of biomedical informatics",NA
"32502232","LabxDB: versatile databases for genomic sequencing and lab management.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"22570419","LAHEDES: the LAGLIDADG homing endonuclease database and engineering server.","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"29179110","LAND-deFeND - An innovative database structure for landslides and floods and their consequences.","N","Y","N","Y","N","Journal of environmental management",NA
